Node_4d(x=57, y=100, floor='LL', building='RoyCarver') Node_4d(x=57, y=100, floor='LL', building='RoyCarver') normal 1
Node_4d(x=205, y=226, floor='LL', building='RoyCarver') Node_4d(x=205, y=226, floor='LL', building='RoyCarver') normal 1
Node_4d(x=205, y=226, floor='LL', building='RoyCarver') Node_4d(x=210, y=219, floor='LL', building='RoyCarver') door 1000
Node_4d(x=205, y=226, floor='LL', building='RoyCarver') Node_4d(x=213, y=223, floor='LL', building='RoyCarver') normal 1
Node_4d(x=205, y=239, floor='LL', building='RoyCarver') Node_4d(x=205, y=239, floor='LL', building='RoyCarver') normal 1
Node_4d(x=205, y=302, floor='LL', building='RoyCarver') Node_4d(x=205, y=302, floor='LL', building='RoyCarver') normal 1
Node_4d(x=205, y=302, floor='LL', building='RoyCarver') Node_4d(x=211, y=306, floor='LL', building='RoyCarver') normal 1
Node_4d(x=207, y=212, floor='LL', building='RoyCarver') Node_4d(x=207, y=212, floor='LL', building='RoyCarver') normal 1
Node_4d(x=207, y=212, floor='LL', building='RoyCarver') Node_4d(x=210, y=219, floor='LL', building='RoyCarver') door 1000
Node_4d(x=207, y=212, floor='LL', building='RoyCarver') Node_4d(x=217, y=216, floor='LL', building='RoyCarver') normal 1
Node_4d(x=207, y=263, floor='LL', building='RoyCarver') Node_4d(x=207, y=263, floor='LL', building='RoyCarver') normal 1
Node_4d(x=208, y=144, floor='LL', building='RoyCarver') Node_4d(x=208, y=144, floor='LL', building='RoyCarver') normal 1
Node_4d(x=208, y=144, floor='LL', building='RoyCarver') Node_4d(x=217, y=146, floor='LL', building='RoyCarver') normal 1
Node_4d(x=209, y=121, floor='LL', building='RoyCarver') Node_4d(x=209, y=121, floor='LL', building='RoyCarver') normal 1
Node_4d(x=210, y=219, floor='LL', building='RoyCarver') Node_4d(x=210, y=219, floor='LL', building='RoyCarver') normal 1
Node_4d(x=210, y=219, floor='LL', building='RoyCarver') Node_4d(x=217, y=216, floor='LL', building='RoyCarver') door 1000
Node_4d(x=210, y=219, floor='LL', building='RoyCarver') Node_4d(x=213, y=223, floor='LL', building='RoyCarver') door 1000
Node_4d(x=210, y=219, floor='LL', building='RoyCarver') Node_4d(x=218, y=224, floor='LL', building='RoyCarver') door 1000
Node_4d(x=210, y=240, floor='LL', building='RoyCarver') Node_4d(x=210, y=240, floor='LL', building='RoyCarver') normal 1
Node_4d(x=211, y=306, floor='LL', building='RoyCarver') Node_4d(x=211, y=306, floor='LL', building='RoyCarver') normal 1
Node_4d(x=211, y=306, floor='LL', building='RoyCarver') Node_4d(x=218, y=309, floor='LL', building='RoyCarver') normal 1
Node_4d(x=213, y=223, floor='LL', building='RoyCarver') Node_4d(x=213, y=223, floor='LL', building='RoyCarver') normal 1
Node_4d(x=214, y=186, floor='LL', building='RoyCarver') Node_4d(x=214, y=186, floor='LL', building='RoyCarver') normal 1
Node_4d(x=214, y=186, floor='LL', building='RoyCarver') Node_4d(x=217, y=195, floor='LL', building='RoyCarver') normal 1
Node_4d(x=215, y=292, floor='LL', building='RoyCarver') Node_4d(x=215, y=292, floor='LL', building='RoyCarver') normal 1
Node_4d(x=215, y=292, floor='LL', building='RoyCarver') Node_4d(x=223, y=294, floor='LL', building='RoyCarver') normal 1
Node_4d(x=216, y=174, floor='LL', building='RoyCarver') Node_4d(x=216, y=174, floor='LL', building='RoyCarver') normal 1
Node_4d(x=216, y=174, floor='LL', building='RoyCarver') Node_4d(x=216, y=183, floor='LL', building='RoyCarver') normal 1
Node_4d(x=216, y=183, floor='LL', building='RoyCarver') Node_4d(x=216, y=183, floor='LL', building='RoyCarver') normal 1
Node_4d(x=216, y=183, floor='LL', building='RoyCarver') Node_4d(x=223, y=184, floor='LL', building='RoyCarver') normal 1
Node_4d(x=216, y=243, floor='LL', building='RoyCarver') Node_4d(x=216, y=243, floor='LL', building='RoyCarver') normal 1
Node_4d(x=217, y=146, floor='LL', building='RoyCarver') Node_4d(x=217, y=146, floor='LL', building='RoyCarver') normal 1
Node_4d(x=217, y=146, floor='LL', building='RoyCarver') Node_4d(x=218, y=148, floor='LL', building='RoyCarver') door 1000
Node_4d(x=217, y=195, floor='LL', building='RoyCarver') Node_4d(x=217, y=195, floor='LL', building='RoyCarver') normal 1
Node_4d(x=217, y=195, floor='LL', building='RoyCarver') Node_4d(x=225, y=191, floor='LL', building='RoyCarver') normal 1
Node_4d(x=217, y=216, floor='LL', building='RoyCarver') Node_4d(x=217, y=216, floor='LL', building='RoyCarver') normal 1
Node_4d(x=217, y=216, floor='LL', building='RoyCarver') Node_4d(x=218, y=224, floor='LL', building='RoyCarver') normal 1
Node_4d(x=218, y=148, floor='LL', building='RoyCarver') Node_4d(x=218, y=148, floor='LL', building='RoyCarver') normal 1
Node_4d(x=218, y=148, floor='LL', building='RoyCarver') Node_4d(x=225, y=151, floor='LL', building='RoyCarver') normal 1
Node_4d(x=218, y=224, floor='LL', building='RoyCarver') Node_4d(x=218, y=224, floor='LL', building='RoyCarver') normal 1
Node_4d(x=218, y=224, floor='LL', building='RoyCarver') Node_4d(x=224, y=230, floor='LL', building='RoyCarver') normal 1
Node_4d(x=218, y=309, floor='LL', building='RoyCarver') Node_4d(x=218, y=309, floor='LL', building='RoyCarver') normal 1
Node_4d(x=219, y=55, floor='LL', building='RoyCarver') Node_4d(x=219, y=55, floor='LL', building='RoyCarver') normal 1
Node_4d(x=219, y=114, floor='LL', building='RoyCarver') Node_4d(x=219, y=114, floor='LL', building='RoyCarver') normal 1
Node_4d(x=221, y=128, floor='LL', building='RoyCarver') Node_4d(x=221, y=128, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=184, floor='LL', building='RoyCarver') Node_4d(x=223, y=184, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=249, floor='LL', building='RoyCarver') Node_4d(x=223, y=249, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=249, floor='LL', building='RoyCarver') Node_4d(x=229, y=243, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=249, floor='LL', building='RoyCarver') Node_4d(x=229, y=255, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=294, floor='LL', building='RoyCarver') Node_4d(x=223, y=294, floor='LL', building='RoyCarver') normal 1
Node_4d(x=223, y=294, floor='LL', building='RoyCarver') Node_4d(x=229, y=294, floor='LL', building='RoyCarver') normal 1
Node_4d(x=224, y=230, floor='LL', building='RoyCarver') Node_4d(x=224, y=230, floor='LL', building='RoyCarver') normal 1
Node_4d(x=224, y=230, floor='LL', building='RoyCarver') Node_4d(x=230, y=236, floor='LL', building='RoyCarver') normal 1
Node_4d(x=224, y=276, floor='LL', building='RoyCarver') Node_4d(x=224, y=276, floor='LL', building='RoyCarver') normal 1
Node_4d(x=225, y=151, floor='LL', building='RoyCarver') Node_4d(x=225, y=151, floor='LL', building='RoyCarver') normal 1
Node_4d(x=225, y=151, floor='LL', building='RoyCarver') Node_4d(x=232, y=148, floor='LL', building='RoyCarver') normal 1
Node_4d(x=225, y=191, floor='LL', building='RoyCarver') Node_4d(x=225, y=191, floor='LL', building='RoyCarver') normal 1
Node_4d(x=225, y=219, floor='LL', building='RoyCarver') Node_4d(x=225, y=219, floor='LL', building='RoyCarver') normal 1
Node_4d(x=229, y=198, floor='LL', building='RoyCarver') Node_4d(x=229, y=198, floor='LL', building='RoyCarver') normal 1
Node_4d(x=229, y=243, floor='LL', building='RoyCarver') Node_4d(x=229, y=243, floor='LL', building='RoyCarver') normal 1
Node_4d(x=229, y=243, floor='LL', building='RoyCarver') Node_4d(x=235, y=244, floor='LL', building='RoyCarver') door 1000
Node_4d(x=229, y=255, floor='LL', building='RoyCarver') Node_4d(x=229, y=255, floor='LL', building='RoyCarver') normal 1
Node_4d(x=229, y=294, floor='LL', building='RoyCarver') Node_4d(x=229, y=294, floor='LL', building='RoyCarver') normal 1
Node_4d(x=229, y=294, floor='LL', building='RoyCarver') Node_4d(x=234, y=286, floor='LL', building='RoyCarver') normal 1
Node_4d(x=230, y=236, floor='LL', building='RoyCarver') Node_4d(x=230, y=236, floor='LL', building='RoyCarver') normal 1
Node_4d(x=230, y=236, floor='LL', building='RoyCarver') Node_4d(x=238, y=237, floor='LL', building='RoyCarver') normal 1
Node_4d(x=230, y=236, floor='LL', building='RoyCarver') Node_4d(x=235, y=244, floor='LL', building='RoyCarver') normal 1
Node_4d(x=232, y=127, floor='LL', building='RoyCarver') Node_4d(x=232, y=127, floor='LL', building='RoyCarver') normal 1
Node_4d(x=232, y=148, floor='LL', building='RoyCarver') Node_4d(x=232, y=148, floor='LL', building='RoyCarver') normal 1
Node_4d(x=232, y=148, floor='LL', building='RoyCarver') Node_4d(x=239, y=151, floor='LL', building='RoyCarver') normal 1
Node_4d(x=234, y=146, floor='LL', building='RoyCarver') Node_4d(x=234, y=146, floor='LL', building='RoyCarver') normal 1
Node_4d(x=234, y=265, floor='LL', building='RoyCarver') Node_4d(x=234, y=265, floor='LL', building='RoyCarver') normal 1
Node_4d(x=234, y=286, floor='LL', building='RoyCarver') Node_4d(x=234, y=286, floor='LL', building='RoyCarver') normal 1
Node_4d(x=234, y=286, floor='LL', building='RoyCarver') Node_4d(x=240, y=292, floor='LL', building='RoyCarver') normal 1
Node_4d(x=234, y=307, floor='LL', building='RoyCarver') Node_4d(x=234, y=307, floor='LL', building='RoyCarver') normal 1
Node_4d(x=235, y=244, floor='LL', building='RoyCarver') Node_4d(x=235, y=244, floor='LL', building='RoyCarver') normal 1
Node_4d(x=235, y=244, floor='LL', building='RoyCarver') Node_4d(x=238, y=237, floor='LL', building='RoyCarver') normal 1
Node_4d(x=235, y=244, floor='LL', building='RoyCarver') Node_4d(x=242, y=247, floor='LL', building='RoyCarver') normal 1
Node_4d(x=238, y=233, floor='LL', building='RoyCarver') Node_4d(x=238, y=233, floor='LL', building='RoyCarver') normal 1
Node_4d(x=238, y=233, floor='LL', building='RoyCarver') Node_4d(x=245, y=236, floor='LL', building='RoyCarver') normal 1
Node_4d(x=238, y=237, floor='LL', building='RoyCarver') Node_4d(x=238, y=237, floor='LL', building='RoyCarver') normal 1
Node_4d(x=238, y=237, floor='LL', building='RoyCarver') Node_4d(x=242, y=247, floor='LL', building='RoyCarver') normal 1
Node_4d(x=239, y=40, floor='LL', building='RoyCarver') Node_4d(x=239, y=40, floor='LL', building='RoyCarver') normal 1
Node_4d(x=239, y=40, floor='LL', building='RoyCarver') Node_4d(x=242, y=41, floor='LL', building='RoyCarver') door 1000
Node_4d(x=239, y=151, floor='LL', building='RoyCarver') Node_4d(x=239, y=151, floor='LL', building='RoyCarver') normal 1
Node_4d(x=239, y=151, floor='LL', building='RoyCarver') Node_4d(x=246, y=148, floor='LL', building='RoyCarver') normal 1
Node_4d(x=239, y=151, floor='LL', building='RoyCarver') Node_4d(x=244, y=156, floor='LL', building='RoyCarver') door 1000
Node_4d(x=239, y=151, floor='LL', building='RoyCarver') Node_4d(x=240, y=161, floor='LL', building='RoyCarver') door 1000
Node_4d(x=240, y=161, floor='LL', building='RoyCarver') Node_4d(x=240, y=161, floor='LL', building='RoyCarver') normal 1
Node_4d(x=240, y=292, floor='LL', building='RoyCarver') Node_4d(x=240, y=292, floor='LL', building='RoyCarver') normal 1
Node_4d(x=242, y=41, floor='LL', building='RoyCarver') Node_4d(x=242, y=41, floor='LL', building='RoyCarver') normal 1
Node_4d(x=242, y=247, floor='LL', building='RoyCarver') Node_4d(x=242, y=247, floor='LL', building='RoyCarver') normal 1
Node_4d(x=244, y=55, floor='LL', building='RoyCarver') Node_4d(x=244, y=55, floor='LL', building='RoyCarver') normal 1
Node_4d(x=244, y=156, floor='LL', building='RoyCarver') Node_4d(x=244, y=156, floor='LL', building='RoyCarver') normal 1
Node_4d(x=244, y=156, floor='LL', building='RoyCarver') Node_4d(x=246, y=148, floor='LL', building='RoyCarver') door 1000
Node_4d(x=244, y=156, floor='LL', building='RoyCarver') Node_4d(x=253, y=151, floor='LL', building='RoyCarver') door 1000
Node_4d(x=245, y=236, floor='LL', building='RoyCarver') Node_4d(x=245, y=236, floor='LL', building='RoyCarver') normal 1
Node_4d(x=246, y=148, floor='LL', building='RoyCarver') Node_4d(x=246, y=148, floor='LL', building='RoyCarver') normal 1
Node_4d(x=246, y=148, floor='LL', building='RoyCarver') Node_4d(x=253, y=151, floor='LL', building='RoyCarver') normal 1
Node_4d(x=246, y=195, floor='LL', building='RoyCarver') Node_4d(x=246, y=195, floor='LL', building='RoyCarver') normal 1
Node_4d(x=246, y=195, floor='LL', building='RoyCarver') Node_4d(x=254, y=194, floor='LL', building='RoyCarver') normal 1
Node_4d(x=246, y=240, floor='LL', building='RoyCarver') Node_4d(x=246, y=240, floor='LL', building='RoyCarver') normal 1
Node_4d(x=246, y=278, floor='LL', building='RoyCarver') Node_4d(x=246, y=278, floor='LL', building='RoyCarver') normal 1
Node_4d(x=246, y=278, floor='LL', building='RoyCarver') Node_4d(x=247, y=273, floor='LL', building='RoyCarver') normal 1
Node_4d(x=247, y=40, floor='LL', building='RoyCarver') Node_4d(x=247, y=40, floor='LL', building='RoyCarver') normal 1
Node_4d(x=247, y=40, floor='LL', building='RoyCarver') Node_4d(x=254, y=43, floor='LL', building='RoyCarver') normal 1
Node_4d(x=247, y=72, floor='LL', building='RoyCarver') Node_4d(x=247, y=72, floor='LL', building='RoyCarver') normal 1
Node_4d(x=247, y=140, floor='LL', building='RoyCarver') Node_4d(x=247, y=140, floor='LL', building='RoyCarver') normal 1
Node_4d(x=247, y=273, floor='LL', building='RoyCarver') Node_4d(x=247, y=273, floor='LL', building='RoyCarver') normal 1
Node_4d(x=247, y=273, floor='LL', building='RoyCarver') Node_4d(x=254, y=274, floor='LL', building='RoyCarver') normal 1
Node_4d(x=249, y=209, floor='LL', building='RoyCarver') Node_4d(x=249, y=209, floor='LL', building='RoyCarver') normal 1
Node_4d(x=249, y=282, floor='LL', building='RoyCarver') Node_4d(x=249, y=282, floor='LL', building='RoyCarver') normal 1
Node_4d(x=249, y=282, floor='LL', building='RoyCarver') Node_4d(x=255, y=289, floor='LL', building='RoyCarver') normal 1
Node_4d(x=249, y=282, floor='LL', building='RoyCarver') Node_4d(x=254, y=274, floor='LL', building='RoyCarver') normal 1
Node_4d(x=249, y=310, floor='LL', building='RoyCarver') Node_4d(x=249, y=310, floor='LL', building='RoyCarver') normal 1
Node_4d(x=250, y=78, floor='LL', building='RoyCarver') Node_4d(x=250, y=78, floor='LL', building='RoyCarver') normal 1
Node_4d(x=250, y=89, floor='LL', building='RoyCarver') Node_4d(x=250, y=89, floor='LL', building='RoyCarver') normal 1
Node_4d(x=250, y=89, floor='LL', building='RoyCarver') Node_4d(x=257, y=95, floor='LL', building='RoyCarver') normal 1
Node_4d(x=252, y=72, floor='LL', building='RoyCarver') Node_4d(x=252, y=72, floor='LL', building='RoyCarver') normal 1
Node_4d(x=252, y=218, floor='LL', building='RoyCarver') Node_4d(x=252, y=218, floor='LL', building='RoyCarver') normal 1
Node_4d(x=252, y=267, floor='LL', building='RoyCarver') Node_4d(x=252, y=267, floor='LL', building='RoyCarver') normal 1
Node_4d(x=252, y=267, floor='LL', building='RoyCarver') Node_4d(x=254, y=274, floor='LL', building='RoyCarver') normal 1
Node_4d(x=252, y=267, floor='LL', building='RoyCarver') Node_4d(x=260, y=266, floor='LL', building='RoyCarver') door 1000
Node_4d(x=252, y=267, floor='LL', building='RoyCarver') Node_4d(x=254, y=260, floor='LL', building='RoyCarver') door 1000
Node_4d(x=253, y=151, floor='LL', building='RoyCarver') Node_4d(x=253, y=151, floor='LL', building='RoyCarver') normal 1
Node_4d(x=253, y=151, floor='LL', building='RoyCarver') Node_4d(x=261, y=149, floor='LL', building='RoyCarver') normal 1
Node_4d(x=253, y=167, floor='LL', building='RoyCarver') Node_4d(x=253, y=167, floor='LL', building='RoyCarver') normal 1
Node_4d(x=253, y=235, floor='LL', building='RoyCarver') Node_4d(x=253, y=235, floor='LL', building='RoyCarver') normal 1
Node_4d(x=254, y=43, floor='LL', building='RoyCarver') Node_4d(x=254, y=43, floor='LL', building='RoyCarver') normal 1
Node_4d(x=254, y=43, floor='LL', building='RoyCarver') Node_4d(x=255, y=45, floor='LL', building='RoyCarver') door 1000
Node_4d(x=254, y=58, floor='LL', building='RoyCarver') Node_4d(x=254, y=58, floor='LL', building='RoyCarver') normal 1
Node_4d(x=254, y=194, floor='LL', building='RoyCarver') Node_4d(x=254, y=194, floor='LL', building='RoyCarver') normal 1
Node_4d(x=254, y=194, floor='LL', building='RoyCarver') Node_4d(x=262, y=195, floor='LL', building='RoyCarver') normal 1
Node_4d(x=254, y=194, floor='LL', building='RoyCarver') Node_4d(x=257, y=191, floor='LL', building='RoyCarver') door 1000
Node_4d(x=254, y=260, floor='LL', building='RoyCarver') Node_4d(x=254, y=260, floor='LL', building='RoyCarver') normal 1
Node_4d(x=254, y=260, floor='LL', building='RoyCarver') Node_4d(x=260, y=266, floor='LL', building='RoyCarver') normal 1
Node_4d(x=254, y=274, floor='LL', building='RoyCarver') Node_4d(x=254, y=274, floor='LL', building='RoyCarver') normal 1
Node_4d(x=254, y=274, floor='LL', building='RoyCarver') Node_4d(x=261, y=271, floor='LL', building='RoyCarver') normal 1
Node_4d(x=255, y=45, floor='LL', building='RoyCarver') Node_4d(x=255, y=45, floor='LL', building='RoyCarver') normal 1
Node_4d(x=255, y=180, floor='LL', building='RoyCarver') Node_4d(x=255, y=180, floor='LL', building='RoyCarver') normal 1
Node_4d(x=255, y=180, floor='LL', building='RoyCarver') Node_4d(x=261, y=184, floor='LL', building='RoyCarver') door 1000
Node_4d(x=255, y=180, floor='LL', building='RoyCarver') Node_4d(x=257, y=191, floor='LL', building='RoyCarver') door 1000
Node_4d(x=255, y=289, floor='LL', building='RoyCarver') Node_4d(x=255, y=289, floor='LL', building='RoyCarver') normal 1
Node_4d(x=257, y=95, floor='LL', building='RoyCarver') Node_4d(x=257, y=95, floor='LL', building='RoyCarver') normal 1
Node_4d(x=257, y=95, floor='LL', building='RoyCarver') Node_4d(x=260, y=102, floor='LL', building='RoyCarver') normal 1
Node_4d(x=257, y=191, floor='LL', building='RoyCarver') Node_4d(x=257, y=191, floor='LL', building='RoyCarver') normal 1
Node_4d(x=259, y=93, floor='LL', building='RoyCarver') Node_4d(x=259, y=93, floor='LL', building='RoyCarver') normal 1
Node_4d(x=259, y=93, floor='LL', building='RoyCarver') Node_4d(x=265, y=99, floor='LL', building='RoyCarver') normal 1
Node_4d(x=259, y=306, floor='LL', building='RoyCarver') Node_4d(x=259, y=306, floor='LL', building='RoyCarver') normal 1
Node_4d(x=260, y=102, floor='LL', building='RoyCarver') Node_4d(x=260, y=102, floor='LL', building='RoyCarver') normal 1
Node_4d(x=260, y=266, floor='LL', building='RoyCarver') Node_4d(x=260, y=266, floor='LL', building='RoyCarver') normal 1
Node_4d(x=260, y=266, floor='LL', building='RoyCarver') Node_4d(x=266, y=272, floor='LL', building='RoyCarver') normal 1
Node_4d(x=260, y=292, floor='LL', building='RoyCarver') Node_4d(x=260, y=292, floor='LL', building='RoyCarver') normal 1
Node_4d(x=260, y=292, floor='LL', building='RoyCarver') Node_4d(x=266, y=286, floor='LL', building='RoyCarver') normal 1
Node_4d(x=261, y=149, floor='LL', building='RoyCarver') Node_4d(x=261, y=149, floor='LL', building='RoyCarver') normal 1
Node_4d(x=261, y=149, floor='LL', building='RoyCarver') Node_4d(x=268, y=152, floor='LL', building='RoyCarver') normal 1
Node_4d(x=261, y=149, floor='LL', building='RoyCarver') Node_4d(x=262, y=140, floor='LL', building='RoyCarver') door 1000
Node_4d(x=261, y=184, floor='LL', building='RoyCarver') Node_4d(x=261, y=184, floor='LL', building='RoyCarver') normal 1
Node_4d(x=261, y=271, floor='LL', building='RoyCarver') Node_4d(x=261, y=271, floor='LL', building='RoyCarver') normal 1
Node_4d(x=261, y=271, floor='LL', building='RoyCarver') Node_4d(x=266, y=278, floor='LL', building='RoyCarver') normal 1
Node_4d(x=262, y=140, floor='LL', building='RoyCarver') Node_4d(x=262, y=140, floor='LL', building='RoyCarver') normal 1
Node_4d(x=262, y=195, floor='LL', building='RoyCarver') Node_4d(x=262, y=195, floor='LL', building='RoyCarver') normal 1
Node_4d(x=262, y=195, floor='LL', building='RoyCarver') Node_4d(x=270, y=194, floor='LL', building='RoyCarver') normal 1
Node_4d(x=265, y=99, floor='LL', building='RoyCarver') Node_4d(x=265, y=99, floor='LL', building='RoyCarver') normal 1
Node_4d(x=265, y=298, floor='LL', building='RoyCarver') Node_4d(x=265, y=298, floor='LL', building='RoyCarver') normal 1
Node_4d(x=266, y=138, floor='LL', building='RoyCarver') Node_4d(x=266, y=138, floor='LL', building='RoyCarver') normal 1
Node_4d(x=266, y=138, floor='LL', building='RoyCarver') Node_4d(x=266, y=144, floor='LL', building='RoyCarver') door 1000
Node_4d(x=266, y=144, floor='LL', building='RoyCarver') Node_4d(x=266, y=144, floor='LL', building='RoyCarver') normal 1
Node_4d(x=266, y=144, floor='LL', building='RoyCarver') Node_4d(x=268, y=152, floor='LL', building='RoyCarver') door 1000
Node_4d(x=266, y=144, floor='LL', building='RoyCarver') Node_4d(x=275, y=148, floor='LL', building='RoyCarver') door 1000
Node_4d(x=266, y=272, floor='LL', building='RoyCarver') Node_4d(x=266, y=272, floor='LL', building='RoyCarver') normal 1
Node_4d(x=266, y=278, floor='LL', building='RoyCarver') Node_4d(x=266, y=278, floor='LL', building='RoyCarver') normal 1
Node_4d(x=266, y=286, floor='LL', building='RoyCarver') Node_4d(x=266, y=286, floor='LL', building='RoyCarver') normal 1
Node_4d(x=268, y=69, floor='LL', building='RoyCarver') Node_4d(x=268, y=69, floor='LL', building='RoyCarver') normal 1
Node_4d(x=268, y=69, floor='LL', building='RoyCarver') Node_4d(x=275, y=72, floor='LL', building='RoyCarver') normal 1
Node_4d(x=268, y=69, floor='LL', building='RoyCarver') Node_4d(x=268, y=78, floor='LL', building='RoyCarver') normal 1
Node_4d(x=268, y=69, floor='LL', building='RoyCarver') Node_4d(x=278, y=65, floor='LL', building='RoyCarver') door 1000
Node_4d(x=268, y=78, floor='LL', building='RoyCarver') Node_4d(x=268, y=78, floor='LL', building='RoyCarver') normal 1
Node_4d(x=268, y=78, floor='LL', building='RoyCarver') Node_4d(x=275, y=72, floor='LL', building='RoyCarver') normal 1
Node_4d(x=268, y=152, floor='LL', building='RoyCarver') Node_4d(x=268, y=152, floor='LL', building='RoyCarver') normal 1
Node_4d(x=268, y=152, floor='LL', building='RoyCarver') Node_4d(x=275, y=148, floor='LL', building='RoyCarver') normal 1
Node_4d(x=268, y=152, floor='LL', building='RoyCarver') Node_4d(x=275, y=157, floor='LL', building='RoyCarver') normal 1
Node_4d(x=268, y=214, floor='LL', building='RoyCarver') Node_4d(x=268, y=214, floor='LL', building='RoyCarver') normal 1
Node_4d(x=269, y=65, floor='LL', building='RoyCarver') Node_4d(x=269, y=65, floor='LL', building='RoyCarver') normal 1
Node_4d(x=269, y=65, floor='LL', building='RoyCarver') Node_4d(x=278, y=65, floor='LL', building='RoyCarver') door 1000
Node_4d(x=269, y=65, floor='LL', building='RoyCarver') Node_4d(x=275, y=72, floor='LL', building='RoyCarver') door 1000
Node_4d(x=270, y=194, floor='LL', building='RoyCarver') Node_4d(x=270, y=194, floor='LL', building='RoyCarver') normal 1
Node_4d(x=270, y=194, floor='LL', building='RoyCarver') Node_4d(x=275, y=184, floor='LL', building='RoyCarver') normal 1
Node_4d(x=271, y=155, floor='LL', building='RoyCarver') Node_4d(x=271, y=155, floor='LL', building='RoyCarver') normal 1
Node_4d(x=271, y=155, floor='LL', building='RoyCarver') Node_4d(x=271, y=164, floor='LL', building='RoyCarver') normal 1
Node_4d(x=271, y=164, floor='LL', building='RoyCarver') Node_4d(x=271, y=164, floor='LL', building='RoyCarver') normal 1
Node_4d(x=274, y=123, floor='LL', building='RoyCarver') Node_4d(x=274, y=123, floor='LL', building='RoyCarver') normal 1
Node_4d(x=274, y=123, floor='LL', building='RoyCarver') Node_4d(x=281, y=118, floor='LL', building='RoyCarver') normal 1
Node_4d(x=275, y=72, floor='LL', building='RoyCarver') Node_4d(x=275, y=72, floor='LL', building='RoyCarver') normal 1
Node_4d(x=275, y=72, floor='LL', building='RoyCarver') Node_4d(x=278, y=65, floor='LL', building='RoyCarver') door 1000
Node_4d(x=275, y=148, floor='LL', building='RoyCarver') Node_4d(x=275, y=148, floor='LL', building='RoyCarver') normal 1
Node_4d(x=275, y=148, floor='LL', building='RoyCarver') Node_4d(x=275, y=157, floor='LL', building='RoyCarver') normal 1
Node_4d(x=275, y=157, floor='LL', building='RoyCarver') Node_4d(x=275, y=157, floor='LL', building='RoyCarver') normal 1
Node_4d(x=275, y=157, floor='LL', building='RoyCarver') Node_4d(x=275, y=166, floor='LL', building='RoyCarver') normal 1
Node_4d(x=275, y=166, floor='LL', building='RoyCarver') Node_4d(x=275, y=166, floor='LL', building='RoyCarver') normal 1
Node_4d(x=275, y=166, floor='LL', building='RoyCarver') Node_4d(x=275, y=175, floor='LL', building='RoyCarver') normal 1
Node_4d(x=275, y=175, floor='LL', building='RoyCarver') Node_4d(x=275, y=175, floor='LL', building='RoyCarver') normal 1
Node_4d(x=275, y=175, floor='LL', building='RoyCarver') Node_4d(x=275, y=184, floor='LL', building='RoyCarver') normal 1
Node_4d(x=275, y=184, floor='LL', building='RoyCarver') Node_4d(x=275, y=184, floor='LL', building='RoyCarver') normal 1
Node_4d(x=275, y=313, floor='LL', building='RoyCarver') Node_4d(x=275, y=313, floor='LL', building='RoyCarver') normal 1
Node_4d(x=276, y=95, floor='LL', building='RoyCarver') Node_4d(x=276, y=95, floor='LL', building='RoyCarver') normal 1
Node_4d(x=278, y=65, floor='LL', building='RoyCarver') Node_4d(x=278, y=65, floor='LL', building='RoyCarver') normal 1
Node_4d(x=278, y=65, floor='LL', building='RoyCarver') Node_4d(x=279, y=72, floor='LL', building='RoyCarver') door 1000
Node_4d(x=278, y=65, floor='LL', building='RoyCarver') Node_4d(x=286, y=66, floor='LL', building='RoyCarver') door 1000
Node_4d(x=278, y=65, floor='LL', building='RoyCarver') Node_4d(x=286, y=69, floor='LL', building='RoyCarver') door 1000
Node_4d(x=278, y=222, floor='LL', building='RoyCarver') Node_4d(x=278, y=222, floor='LL', building='RoyCarver') normal 1
Node_4d(x=279, y=72, floor='LL', building='RoyCarver') Node_4d(x=279, y=72, floor='LL', building='RoyCarver') normal 1
Node_4d(x=279, y=72, floor='LL', building='RoyCarver') Node_4d(x=286, y=69, floor='LL', building='RoyCarver') normal 1
Node_4d(x=279, y=72, floor='LL', building='RoyCarver') Node_4d(x=286, y=66, floor='LL', building='RoyCarver') door 1000
Node_4d(x=280, y=40, floor='LL', building='RoyCarver') Node_4d(x=280, y=40, floor='LL', building='RoyCarver') normal 1
Node_4d(x=280, y=40, floor='LL', building='RoyCarver') Node_4d(x=280, y=49, floor='LL', building='RoyCarver') normal 1
Node_4d(x=280, y=49, floor='LL', building='RoyCarver') Node_4d(x=280, y=49, floor='LL', building='RoyCarver') normal 1
Node_4d(x=281, y=76, floor='LL', building='RoyCarver') Node_4d(x=281, y=76, floor='LL', building='RoyCarver') normal 1
Node_4d(x=281, y=76, floor='LL', building='RoyCarver') Node_4d(x=286, y=69, floor='LL', building='RoyCarver') normal 1
Node_4d(x=281, y=101, floor='LL', building='RoyCarver') Node_4d(x=281, y=101, floor='LL', building='RoyCarver') normal 1
Node_4d(x=281, y=101, floor='LL', building='RoyCarver') Node_4d(x=290, y=101, floor='LL', building='RoyCarver') normal 1
Node_4d(x=281, y=118, floor='LL', building='RoyCarver') Node_4d(x=281, y=118, floor='LL', building='RoyCarver') normal 1
